year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2023,54,"Professional, Scientific, and Technical Services",51-5111,Prepress Technicians and Workers,1830.0,20.49,42620.0,17.58,36560.0,30940.0,68610.0
2023,54,"Professional, Scientific, and Technical Services",51-5112,Printing Press Operators,8900.0,19.4,40350.0,18.14,37720.0,27430.0,58410.0
2023,54,"Professional, Scientific, and Technical Services",51-5113,Print Binding and Finishing Workers,680.0,18.31,38080.0,16.85,35040.0,29030.0,47630.0
2023,54,"Professional, Scientific, and Technical Services",51-6011,Laundry and Dry-Cleaning Workers,100.0,15.62,32490.0,15.81,32870.0,24980.0,43600.0
2023,54,"Professional, Scientific, and Technical Services",51-6021,"Pressers, Textile, Garment, and Related Materials",,13.56,28200.0,12.74,26500.0,24960.0,30360.0
2023,54,"Professional, Scientific, and Technical Services",51-6031,Sewing Machine Operators,3350.0,17.22,35810.0,17.62,36660.0,26230.0,45080.0
2023,54,"Professional, Scientific, and Technical Services",51-6052,"Tailors, Dressmakers, and Custom Sewers",230.0,19.57,40710.0,18.11,37670.0,30290.0,47620.0
2023,54,"Professional, Scientific, and Technical Services",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",60.0,16.72,34780.0,17.13,35640.0,33300.0,35860.0
2023,54,"Professional, Scientific, and Technical Services",51-6092,Fabric and Apparel Patternmakers,,35.83,74520.0,30.28,62980.0,58360.0,106450.0
2023,54,"Professional, Scientific, and Technical Services",51-6093,Upholsterers,160.0,21.32,44350.0,20.25,42120.0,30870.0,59820.0
2023,54,"Professional, Scientific, and Technical Services",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",280.0,14.22,29580.0,15.77,32800.0,16610.0,43730.0
2023,54,"Professional, Scientific, and Technical Services",51-7011,Cabinetmakers and Bench Carpenters,210.0,25.48,52990.0,24.5,50960.0,37540.0,62400.0
2023,54,"Professional, Scientific, and Technical Services",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",40.0,20.57,42780.0,20.47,42580.0,31780.0,53040.0
2023,54,"Professional, Scientific, and Technical Services",51-8011,Nuclear Power Reactor Operators,440.0,54.61,113580.0,57.43,119450.0,81410.0,131610.0
2023,54,"Professional, Scientific, and Technical Services",51-8012,Power Distributors and Dispatchers,30.0,68.56,142610.0,62.57,130150.0,88730.0,197140.0
2023,54,"Professional, Scientific, and Technical Services",51-8013,Power Plant Operators,400.0,43.31,90080.0,39.87,82930.0,61150.0,126920.0
2023,54,"Professional, Scientific, and Technical Services",51-8021,Stationary Engineers and Boiler Operators,460.0,41.33,85960.0,38.76,80630.0,60240.0,112510.0
2023,54,"Professional, Scientific, and Technical Services",51-8031,Water and Wastewater Treatment Plant and System Operators,1950.0,28.66,59610.0,24.88,51750.0,39280.0,84580.0
2023,54,"Professional, Scientific, and Technical Services",51-8091,Chemical Plant and System Operators,160.0,24.24,50420.0,23.29,48450.0,43610.0,59260.0
2023,54,"Professional, Scientific, and Technical Services",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",80.0,36.18,75240.0,35.81,74490.0,64920.0,83070.0
2023,54,"Professional, Scientific, and Technical Services",51-8099,"Plant and System Operators, All Other",330.0,37.35,77680.0,41.32,85950.0,48770.0,104160.0
2023,54,"Professional, Scientific, and Technical Services",51-9011,Chemical Equipment Operators and Tenders,440.0,29.55,61460.0,30.37,63170.0,41150.0,80380.0
2023,54,"Professional, Scientific, and Technical Services",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",310.0,30.86,64190.0,29.85,62090.0,37680.0,86760.0
2023,54,"Professional, Scientific, and Technical Services",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",80.0,22.61,47030.0,24.45,50860.0,31250.0,54840.0
2023,54,"Professional, Scientific, and Technical Services",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",550.0,26.94,56020.0,23.64,49160.0,38220.0,81190.0
2023,54,"Professional, Scientific, and Technical Services",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",100.0,20.46,42550.0,18.25,37950.0,32130.0,55620.0
2023,54,"Professional, Scientific, and Technical Services",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",50.0,19.97,41530.0,18.3,38070.0,36000.0,50070.0
2023,54,"Professional, Scientific, and Technical Services",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",49460.0,26.94,56030.0,23.4,48680.0,31980.0,89350.0
2023,54,"Professional, Scientific, and Technical Services",51-9071,Jewelers and Precious Stone and Metal Workers,670.0,29.34,61030.0,28.65,59600.0,35670.0,89600.0
2023,54,"Professional, Scientific, and Technical Services",51-9111,Packaging and Filling Machine Operators and Tenders,1080.0,22.45,46700.0,21.61,44960.0,30230.0,62640.0
2023,54,"Professional, Scientific, and Technical Services",51-9123,"Painting, Coating, and Decorating Workers",600.0,28.18,58600.0,28.14,58530.0,38260.0,74540.0
2023,54,"Professional, Scientific, and Technical Services",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",840.0,24.36,50670.0,24.06,50050.0,32130.0,72160.0
2023,54,"Professional, Scientific, and Technical Services",51-9141,Semiconductor Processing Technicians,540.0,31.22,64940.0,26.31,54730.0,41300.0,102800.0
2023,54,"Professional, Scientific, and Technical Services",51-9151,Photographic Process Workers and Processing Machine Operators,2110.0,20.38,42380.0,17.41,36210.0,27690.0,67090.0
2023,54,"Professional, Scientific, and Technical Services",51-9161,Computer Numerically Controlled Tool Operators,1190.0,27.05,56270.0,24.79,51560.0,38830.0,79130.0
2023,54,"Professional, Scientific, and Technical Services",51-9162,Computer Numerically Controlled Tool Programmers,570.0,32.85,68320.0,29.48,61310.0,45870.0,103250.0
2023,54,"Professional, Scientific, and Technical Services",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",40.0,18.99,39510.0,18.86,39220.0,36180.0,45040.0
2023,54,"Professional, Scientific, and Technical Services",51-9194,Etchers and Engravers,820.0,23.1,48040.0,21.5,44710.0,34990.0,71320.0
2023,54,"Professional, Scientific, and Technical Services",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",30.0,22.73,47280.0,21.9,45550.0,40180.0,69840.0
2023,54,"Professional, Scientific, and Technical Services",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",360.0,18.42,38310.0,16.91,35180.0,28680.0,52460.0
2023,54,"Professional, Scientific, and Technical Services",51-9198,Helpers--Production Workers,2040.0,18.66,38810.0,17.46,36310.0,29910.0,50280.0
2023,54,"Professional, Scientific, and Technical Services",51-9199,"Production Workers, All Other",4450.0,26.56,55240.0,23.28,48410.0,31600.0,86560.0
2023,54,"Professional, Scientific, and Technical Services",53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",7160.0,31.62,65770.0,29.43,61210.0,41130.0,96530.0
2023,54,"Professional, Scientific, and Technical Services",53-2012,Commercial Pilots,2000.0,,127140.0,,123800.0,45960.0,206320.0
2023,54,"Professional, Scientific, and Technical Services",53-2021,Air Traffic Controllers,,66.84,139030.0,81.9,170350.0,72670.0,170350.0
2023,54,"Professional, Scientific, and Technical Services",53-2022,Airfield Operations Specialists,280.0,31.25,64990.0,24.65,51260.0,42690.0,102000.0
2023,54,"Professional, Scientific, and Technical Services",53-3031,Driver/Sales Workers,980.0,17.26,35900.0,17.45,36290.0,22150.0,49870.0
2023,54,"Professional, Scientific, and Technical Services",53-3032,Heavy and Tractor-Trailer Truck Drivers,14190.0,26.73,55600.0,27.44,57080.0,35830.0,74140.0
2023,54,"Professional, Scientific, and Technical Services",53-3033,Light Truck Drivers,12720.0,19.53,40620.0,19.01,39530.0,30960.0,50300.0
2023,54,"Professional, Scientific, and Technical Services",53-3053,Shuttle Drivers and Chauffeurs,690.0,25.51,53070.0,23.28,48430.0,22930.0,79850.0
2023,54,"Professional, Scientific, and Technical Services",53-3099,"Motor Vehicle Operators, All Other",1750.0,18.85,39210.0,18.01,37450.0,28220.0,49060.0
2023,54,"Professional, Scientific, and Technical Services",53-5011,Sailors and Marine Oilers,230.0,22.48,46760.0,18.89,39300.0,31930.0,82480.0
2023,54,"Professional, Scientific, and Technical Services",53-5021,"Captains, Mates, and Pilots of Water Vessels",290.0,37.65,78310.0,37.13,77220.0,54300.0,104960.0
2023,54,"Professional, Scientific, and Technical Services",53-5031,Ship Engineers,30.0,59.02,122760.0,59.82,124420.0,89310.0,192590.0
2023,54,"Professional, Scientific, and Technical Services",53-6032,Aircraft Service Attendants,60.0,20.45,42540.0,18.43,38340.0,31450.0,58540.0
2023,54,"Professional, Scientific, and Technical Services",53-6041,Traffic Technicians,490.0,21.52,44760.0,18.99,39490.0,31930.0,59620.0
2023,54,"Professional, Scientific, and Technical Services",53-6051,Transportation Inspectors,790.0,37.57,78150.0,39.18,81490.0,40390.0,111650.0
2023,54,"Professional, Scientific, and Technical Services",53-7021,Crane and Tower Operators,60.0,37.77,78560.0,37.22,77420.0,60100.0,116920.0
2023,54,"Professional, Scientific, and Technical Services",53-7051,Industrial Truck and Tractor Operators,6570.0,20.12,41850.0,18.73,38960.0,31240.0,52400.0
2023,54,"Professional, Scientific, and Technical Services",53-7061,Cleaners of Vehicles and Equipment,1000.0,20.19,42000.0,20.75,43160.0,33560.0,53810.0
2023,54,"Professional, Scientific, and Technical Services",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",43370.0,20.15,41910.0,18.74,38970.0,28700.0,58430.0
2023,54,"Professional, Scientific, and Technical Services",53-7063,Machine Feeders and Offbearers,340.0,19.41,40380.0,18.82,39140.0,35410.0,44860.0
2023,54,"Professional, Scientific, and Technical Services",53-7064,"Packers and Packagers, Hand",5670.0,16.55,34420.0,15.47,32180.0,27170.0,44110.0
2023,54,"Professional, Scientific, and Technical Services",53-7065,Stockers and Order Fillers,14590.0,19.4,40350.0,17.94,37320.0,29300.0,53470.0
2023,54,"Professional, Scientific, and Technical Services",53-7081,Refuse and Recyclable Material Collectors,110.0,26.79,55730.0,20.34,42300.0,32770.0,102550.0
2023,54,"Professional, Scientific, and Technical Services",53-7199,"Material Moving Workers, All Other",230.0,24.04,50000.0,20.87,43410.0,41990.0,67890.0
2023,55,Management of Companies and Enterprises,11-1011,Chief Executives,15560.0,187.84,390710.0,,,143750.0,
2023,55,Management of Companies and Enterprises,11-1021,General and Operations Managers,116280.0,93.19,193840.0,77.67,161550.0,76170.0,
2023,55,Management of Companies and Enterprises,11-2011,Advertising and Promotions Managers,2260.0,79.83,166050.0,66.72,138770.0,84730.0,
2023,55,Management of Companies and Enterprises,11-2021,Marketing Managers,49250.0,86.34,179590.0,80.68,167800.0,100360.0,
2023,55,Management of Companies and Enterprises,11-2022,Sales Managers,36360.0,85.81,178470.0,78.68,163660.0,89990.0,
2023,55,Management of Companies and Enterprises,11-2032,Public Relations Managers,7230.0,88.54,184150.0,80.23,166880.0,99990.0,
2023,55,Management of Companies and Enterprises,11-2033,Fundraising Managers,1480.0,68.32,142100.0,67.68,140770.0,80240.0,210490.0
2023,55,Management of Companies and Enterprises,11-3012,Administrative Services Managers,14730.0,70.41,146460.0,63.33,131730.0,77990.0,225340.0
2023,55,Management of Companies and Enterprises,11-3013,Facilities Managers,8200.0,63.07,131190.0,58.04,120710.0,71340.0,202440.0
2023,55,Management of Companies and Enterprises,11-3021,Computer and Information Systems Managers,60460.0,87.9,182840.0,81.82,170190.0,112370.0,
2023,55,Management of Companies and Enterprises,11-3031,Financial Managers,91150.0,91.59,190520.0,80.68,167820.0,105150.0,
2023,55,Management of Companies and Enterprises,11-3051,Industrial Production Managers,7680.0,78.27,162800.0,72.16,150090.0,94810.0,
2023,55,Management of Companies and Enterprises,11-3061,Purchasing Managers,15380.0,81.41,169330.0,76.96,160080.0,99350.0,
2023,55,Management of Companies and Enterprises,11-3071,"Transportation, Storage, and Distribution Managers",15100.0,75.28,156580.0,67.43,140250.0,81810.0,234840.0
2023,55,Management of Companies and Enterprises,11-3111,Compensation and Benefits Managers,4650.0,77.52,161230.0,73.23,152320.0,82620.0,
2023,55,Management of Companies and Enterprises,11-3121,Human Resources Managers,29260.0,83.18,173010.0,76.4,158900.0,95170.0,
2023,55,Management of Companies and Enterprises,11-3131,Training and Development Managers,6230.0,70.17,145950.0,64.25,133640.0,79290.0,217990.0
2023,55,Management of Companies and Enterprises,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",230.0,48.1,100040.0,40.81,84890.0,51590.0,155230.0
2023,55,Management of Companies and Enterprises,11-9021,Construction Managers,6490.0,67.3,139970.0,62.74,130490.0,80930.0,208940.0
2023,55,Management of Companies and Enterprises,11-9031,"Education and Childcare Administrators, Preschool and Daycare",410.0,37.46,77920.0,29.79,61960.0,46840.0,125630.0
2023,55,Management of Companies and Enterprises,11-9032,"Education Administrators, Kindergarten through Secondary",1010.0,,119540.0,,103700.0,75840.0,192760.0
2023,55,Management of Companies and Enterprises,11-9033,"Education Administrators, Postsecondary",130.0,67.71,140840.0,50.69,105440.0,68310.0,
2023,55,Management of Companies and Enterprises,11-9039,"Education Administrators, All Other",880.0,55.28,114990.0,47.91,99660.0,63950.0,172040.0
2023,55,Management of Companies and Enterprises,11-9041,Architectural and Engineering Managers,11490.0,89.82,186830.0,83.18,173000.0,128420.0,
2023,55,Management of Companies and Enterprises,11-9051,Food Service Managers,6280.0,45.15,93920.0,40.35,83930.0,48050.0,145210.0
2023,55,Management of Companies and Enterprises,11-9071,Gambling Managers,60.0,75.66,157370.0,66.7,138730.0,60140.0,
2023,55,Management of Companies and Enterprises,11-9072,"Entertainment and Recreation Managers, Except Gambling",130.0,73.17,152180.0,45.39,94400.0,52180.0,
2023,55,Management of Companies and Enterprises,11-9081,Lodging Managers,450.0,41.71,86750.0,37.83,78690.0,39190.0,136410.0
2023,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,17230.0,80.9,168270.0,66.65,138620.0,83200.0,
2023,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,4100.0,95.04,197690.0,85.92,178720.0,105670.0,
2023,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",8850.0,57.36,119300.0,48.35,100570.0,49480.0,212970.0
2023,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,5110.0,45.31,94240.0,41.32,85940.0,50100.0,148930.0
2023,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,260.0,,,,,,
2023,55,Management of Companies and Enterprises,11-9171,Funeral Home Managers,50.0,,,,,,
2023,55,Management of Companies and Enterprises,11-9179,"Personal Service Managers, All Other",180.0,40.48,84200.0,34.71,72200.0,58040.0,112320.0
2023,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",49000.0,81.75,170030.0,76.05,158190.0,87340.0,
2023,55,Management of Companies and Enterprises,13-1020,Buyers and Purchasing Agents,44290.0,43.69,90880.0,39.08,81280.0,52180.0,134860.0
2023,55,Management of Companies and Enterprises,13-1031,"Claims Adjusters, Examiners, and Investigators",4580.0,34.39,71520.0,30.49,63420.0,40720.0,106690.0
2023,55,Management of Companies and Enterprises,13-1032,"Insurance Appraisers, Auto Damage",30.0,44.69,92960.0,42.09,87550.0,75150.0,127420.0
2023,55,Management of Companies and Enterprises,13-1041,Compliance Officers,21980.0,43.93,91370.0,39.84,82870.0,51020.0,134180.0
2023,55,Management of Companies and Enterprises,13-1051,Cost Estimators,3890.0,41.38,86060.0,37.62,78260.0,48080.0,131880.0
2023,55,Management of Companies and Enterprises,13-1071,Human Resources Specialists,66190.0,39.65,82460.0,37.38,77760.0,48680.0,126720.0
2023,55,Management of Companies and Enterprises,13-1075,Labor Relations Specialists,1980.0,53.9,112110.0,50.86,105780.0,67080.0,158550.0
