year,region,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2023,FL,29-9092,Genetic Counselors,110.0,45.85,95370.0,48.19,100230.0,56380.0,121930.0
2023,FL,29-9093,Surgical Assistants,1050.0,34.74,72250.0,27.17,56500.0,34850.0,133960.0
2023,FL,29-9099,"Healthcare Practitioners and Technical Workers, All Other",,33.56,69790.0,34.14,71010.0,36600.0,97080.0
2023,FL,31-1120,Home Health and Personal Care Aides,79190.0,15.08,31370.0,14.92,31040.0,24750.0,36470.0
2023,FL,31-1131,Nursing Assistants,89600.0,17.67,36750.0,17.47,36340.0,30400.0,43970.0
2023,FL,31-1132,Orderlies,3630.0,16.15,33590.0,16.16,33600.0,29440.0,37350.0
2023,FL,31-1133,Psychiatric Aides,2160.0,15.58,32400.0,14.04,29200.0,27040.0,39240.0
2023,FL,31-2011,Occupational Therapy Assistants,3890.0,32.91,68450.0,33.05,68740.0,53100.0,81160.0
2023,FL,31-2012,Occupational Therapy Aides,,27.35,56880.0,34.76,72290.0,32690.0,72300.0
2023,FL,31-2021,Physical Therapist Assistants,9130.0,32.45,67500.0,31.59,65710.0,49920.0,83160.0
2023,FL,31-2022,Physical Therapist Aides,890.0,16.13,33550.0,16.09,33460.0,26810.0,38890.0
2023,FL,31-9011,Massage Therapists,8920.0,25.2,52410.0,23.53,48940.0,32110.0,73210.0
2023,FL,31-9091,Dental Assistants,25370.0,22.23,46240.0,22.4,46600.0,37440.0,57300.0
2023,FL,31-9092,Medical Assistants,55110.0,19.49,40530.0,18.43,38340.0,34090.0,47430.0
2023,FL,31-9093,Medical Equipment Preparers,3570.0,20.28,42190.0,19.23,39990.0,31750.0,53570.0
2023,FL,31-9094,Medical Transcriptionists,2650.0,18.93,39370.0,17.73,36870.0,27860.0,53770.0
2023,FL,31-9095,Pharmacy Aides,2230.0,17.03,35420.0,16.27,33840.0,28260.0,43840.0
2023,FL,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,7360.0,17.25,35880.0,17.43,36260.0,28610.0,43930.0
2023,FL,31-9097,Phlebotomists,9060.0,19.08,39680.0,18.23,37910.0,34090.0,46110.0
2023,FL,31-9099,"Healthcare Support Workers, All Other",5570.0,21.26,44220.0,19.61,40790.0,30410.0,59720.0
2023,FL,33-1011,First-Line Supervisors of Correctional Officers,6910.0,27.07,56310.0,21.16,44010.0,42100.0,89810.0
2023,FL,33-1012,First-Line Supervisors of Police and Detectives,9820.0,47.82,99470.0,45.8,95250.0,57460.0,145480.0
2023,FL,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,8240.0,46.1,95890.0,43.59,90680.0,48410.0,134990.0
2023,FL,33-1091,First-Line Supervisors of Security Workers,4210.0,26.13,54360.0,23.14,48130.0,34840.0,80330.0
2023,FL,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",1570.0,29.64,61650.0,28.7,59700.0,35870.0,81680.0
2023,FL,33-2011,Firefighters,22130.0,29.19,60720.0,26.44,55000.0,33880.0,87100.0
2023,FL,33-2021,Fire Inspectors and Investigators,2510.0,,,,,,
2023,FL,33-2022,Forest Fire Inspectors and Prevention Specialists,50.0,24.25,50440.0,20.83,43330.0,35530.0,85590.0
2023,FL,33-3011,Bailiffs,1000.0,28.91,60140.0,29.3,60940.0,31810.0,83210.0
2023,FL,33-3012,Correctional Officers and Jailers,18890.0,24.44,50820.0,19.8,41180.0,38730.0,71840.0
2023,FL,33-3021,Detectives and Criminal Investigators,6010.0,42.6,88610.0,35.23,73280.0,45800.0,155940.0
2023,FL,33-3031,Fish and Game Wardens,700.0,14.91,31010.0,14.31,29760.0,27040.0,34260.0
2023,FL,33-3041,Parking Enforcement Workers,500.0,21.42,44560.0,20.16,41920.0,33280.0,56740.0
2023,FL,33-3051,Police and Sheriff's Patrol Officers,48030.0,37.73,78480.0,32.81,68240.0,47160.0,111190.0
2023,FL,33-3052,Transit and Railroad Police,70.0,42.38,88150.0,31.48,65470.0,65240.0,146540.0
2023,FL,33-9011,Animal Control Workers,470.0,20.92,43520.0,19.56,40680.0,31000.0,54610.0
2023,FL,33-9021,Private Detectives and Investigators,3620.0,29.78,61930.0,24.34,50630.0,35460.0,97740.0
2023,FL,33-9031,Gambling Surveillance Officers and Gambling Investigators,230.0,18.43,38330.0,17.18,35730.0,31660.0,47070.0
2023,FL,33-9032,Security Guards,91200.0,17.3,35980.0,16.3,33890.0,28210.0,44290.0
2023,FL,33-9091,Crossing Guards and Flaggers,7870.0,16.12,33520.0,15.62,32490.0,25150.0,40550.0
2023,FL,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",9010.0,16.26,33830.0,15.94,33150.0,23370.0,42320.0
2023,FL,33-9093,Transportation Security Screeners,6180.0,22.21,46190.0,21.89,45530.0,38650.0,54700.0
2023,FL,33-9094,School Bus Monitors,3950.0,14.76,30700.0,14.49,30150.0,25500.0,37620.0
2023,FL,33-9099,"Protective Service Workers, All Other",3930.0,21.69,45120.0,19.13,39790.0,28900.0,63820.0
2023,FL,35-1011,Chefs and Head Cooks,14910.0,29.75,61880.0,27.36,56910.0,36150.0,95540.0
2023,FL,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,83100.0,20.74,43150.0,18.35,38170.0,28930.0,62260.0
2023,FL,35-2011,"Cooks, Fast Food",26540.0,13.58,28250.0,12.89,26800.0,23550.0,35610.0
2023,FL,35-2012,"Cooks, Institution and Cafeteria",20730.0,16.76,34870.0,16.53,34390.0,27670.0,43960.0
2023,FL,35-2014,"Cooks, Restaurant",130820.0,16.92,35190.0,16.89,35120.0,28140.0,44420.0
2023,FL,35-2015,"Cooks, Short Order",7650.0,15.43,32100.0,15.36,31940.0,23970.0,38900.0
2023,FL,35-2019,"Cooks, All Other",900.0,17.56,36520.0,17.29,35950.0,27560.0,46520.0
2023,FL,35-2021,Food Preparation Workers,70830.0,15.75,32760.0,15.36,31950.0,26000.0,38130.0
2023,FL,35-3011,Bartenders,57400.0,18.37,38220.0,14.38,29910.0,22880.0,62460.0
2023,FL,35-3023,Fast Food and Counter Workers,220150.0,13.53,28140.0,13.21,27480.0,23440.0,34680.0
2023,FL,35-3031,Waiters and Waitresses,198440.0,17.81,37050.0,14.4,29940.0,22880.0,60240.0
2023,FL,35-3041,"Food Servers, Nonrestaurant",13770.0,15.11,31420.0,14.52,30190.0,23970.0,37320.0
2023,FL,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,44750.0,15.12,31460.0,13.92,28950.0,22880.0,40160.0
2023,FL,35-9021,Dishwashers,38470.0,13.97,29060.0,13.84,28790.0,23570.0,34470.0
2023,FL,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",40250.0,14.52,30200.0,13.67,28440.0,22930.0,36750.0
2023,FL,35-9099,"Food Preparation and Serving Related Workers, All Other",2540.0,15.19,31590.0,14.4,29940.0,24110.0,38680.0
2023,FL,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,13260.0,23.38,48630.0,21.2,44090.0,33060.0,67580.0
2023,FL,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",12120.0,27.0,56160.0,23.32,48500.0,37480.0,81980.0
2023,FL,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",126070.0,15.33,31890.0,14.33,29800.0,24080.0,39390.0
2023,FL,37-2012,Maids and Housekeeping Cleaners,66020.0,15.5,32230.0,14.71,30590.0,26500.0,38770.0
2023,FL,37-2019,"Building Cleaning Workers, All Other",860.0,17.92,37280.0,16.07,33430.0,28590.0,47500.0
2023,FL,37-2021,Pest Control Workers,11720.0,23.41,48690.0,22.14,46040.0,35760.0,64370.0
2023,FL,37-3011,Landscaping and Groundskeeping Workers,82770.0,17.42,36230.0,17.05,35460.0,29160.0,45680.0
2023,FL,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",4350.0,20.14,41890.0,19.25,40040.0,31260.0,55410.0
2023,FL,37-3013,Tree Trimmers and Pruners,2910.0,19.95,41490.0,19.99,41580.0,24960.0,55780.0
2023,FL,37-3019,"Grounds Maintenance Workers, All Other",,18.51,38500.0,17.7,36820.0,29310.0,46570.0
2023,FL,39-1013,First-Line Supervisors of Gambling Services Workers,900.0,30.5,63450.0,28.86,60040.0,37210.0,88080.0
2023,FL,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",5200.0,25.66,53370.0,22.73,47270.0,32870.0,78770.0
2023,FL,39-1022,First-Line Supervisors of Personal Service Workers,5440.0,25.09,52190.0,22.53,46870.0,31680.0,76740.0
2023,FL,39-2011,Animal Trainers,1670.0,20.67,43000.0,17.99,37410.0,25370.0,76100.0
2023,FL,39-2021,Animal Caretakers,16890.0,15.94,33160.0,14.22,29570.0,25060.0,45920.0
2023,FL,39-3011,Gambling Dealers,3970.0,20.97,43620.0,16.46,34230.0,23610.0,104490.0
2023,FL,39-3012,Gambling and Sports Book Writers and Runners,150.0,13.83,28770.0,12.2,25370.0,22880.0,37570.0
2023,FL,39-3019,"Gambling Service Workers, All Other",530.0,17.72,36860.0,18.14,37730.0,24110.0,45080.0
2023,FL,39-3021,Motion Picture Projectionists,60.0,22.75,47320.0,21.28,44260.0,36060.0,74050.0
2023,FL,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",7060.0,14.0,29110.0,13.79,28680.0,23840.0,33520.0
2023,FL,39-3091,Amusement and Recreation Attendants,47970.0,13.68,28440.0,12.92,26880.0,23470.0,35220.0
2023,FL,39-3092,Costume Attendants,370.0,26.03,54140.0,26.95,56050.0,33590.0,71430.0
2023,FL,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",1170.0,15.84,32950.0,15.86,32980.0,25240.0,39140.0
2023,FL,39-3099,"Entertainment Attendants and Related Workers, All Other",420.0,15.04,31290.0,13.98,29090.0,24400.0,38670.0
2023,FL,39-4011,Embalmers,250.0,26.23,54550.0,25.02,52030.0,43180.0,78030.0
2023,FL,39-4012,Crematory Operators,450.0,19.73,41030.0,18.1,37640.0,33230.0,53310.0
2023,FL,39-4021,Funeral Attendants,1860.0,15.81,32880.0,14.41,29960.0,24450.0,44100.0
2023,FL,39-4031,"Morticians, Undertakers, and Funeral Arrangers",930.0,28.75,59810.0,28.54,59370.0,37500.0,79320.0
2023,FL,39-5011,Barbers,760.0,19.67,40910.0,16.81,34960.0,27040.0,55280.0
2023,FL,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",21820.0,18.78,39050.0,16.3,33910.0,23390.0,60090.0
2023,FL,39-5091,"Makeup Artists, Theatrical and Performance",290.0,22.15,46060.0,21.16,44010.0,40630.0,50670.0
2023,FL,39-5092,Manicurists and Pedicurists,4860.0,17.48,36370.0,16.1,33480.0,24360.0,53100.0
2023,FL,39-5093,Shampooers,,12.37,25730.0,11.75,24440.0,22880.0,29690.0
2023,FL,39-5094,Skincare Specialists,7000.0,23.45,48780.0,19.74,41050.0,28780.0,85370.0
2023,FL,39-6011,Baggage Porters and Bellhops,4220.0,15.61,32460.0,14.86,30920.0,23130.0,41010.0
2023,FL,39-6012,Concierges,3600.0,18.03,37510.0,17.5,36400.0,28610.0,48040.0
2023,FL,39-7010,Tour and Travel Guides,2290.0,17.16,35680.0,16.54,34410.0,26960.0,45320.0
2023,FL,39-9011,Childcare Workers,28380.0,15.56,32370.0,14.11,29360.0,23910.0,41230.0
2023,FL,39-9031,Exercise Trainers and Group Fitness Instructors,15860.0,21.5,44710.0,18.8,39110.0,22880.0,71900.0
2023,FL,39-9032,Recreation Workers,18040.0,17.13,35620.0,15.61,32460.0,24500.0,50430.0
2023,FL,39-9041,Residential Advisors,2110.0,19.41,40360.0,18.67,38830.0,28750.0,55790.0
2023,FL,39-9099,"Personal Care and Service Workers, All Other",2540.0,16.43,34180.0,13.18,27400.0,22880.0,54230.0
2023,FL,41-1011,First-Line Supervisors of Retail Sales Workers,74010.0,25.2,52410.0,22.79,47410.0,30750.0,75980.0
2023,FL,41-1012,First-Line Supervisors of Non-Retail Sales Workers,19820.0,48.18,100220.0,40.25,83720.0,45650.0,169190.0
2023,FL,41-2011,Cashiers,210950.0,13.97,29050.0,13.59,28270.0,23670.0,35210.0
2023,FL,41-2012,Gambling Change Persons and Booth Cashiers,620.0,16.08,33440.0,15.2,31620.0,23550.0,45130.0
2023,FL,41-2021,Counter and Rental Clerks,31240.0,18.43,38340.0,17.02,35400.0,27220.0,52190.0
2023,FL,41-2022,Parts Salespersons,13270.0,18.8,39100.0,16.82,34980.0,24590.0,58610.0
2023,FL,41-2031,Retail Salespersons,312260.0,16.92,35190.0,14.89,30980.0,24390.0,46560.0
2023,FL,41-3011,Advertising Sales Agents,7160.0,31.88,66310.0,27.77,57760.0,36440.0,111250.0
2023,FL,41-3021,Insurance Sales Agents,40030.0,39.14,81410.0,27.1,56360.0,34740.0,145660.0
2023,FL,41-3031,"Securities, Commodities, and Financial Services Sales Agents",43710.0,42.74,88890.0,29.09,60510.0,44060.0,173880.0
2023,FL,41-3041,Travel Agents,9350.0,22.37,46540.0,19.32,40180.0,29350.0,64960.0
2023,FL,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",106230.0,35.11,73040.0,28.47,59210.0,35980.0,131000.0
2023,FL,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20640.0,54.09,112500.0,49.6,103160.0,46950.0,178030.0
2023,FL,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",89730.0,36.15,75190.0,29.49,61340.0,34790.0,127870.0
2023,FL,41-9011,Demonstrators and Product Promoters,1640.0,22.51,46830.0,20.15,41910.0,28940.0,71890.0
2023,FL,41-9012,Models,80.0,23.45,48780.0,17.3,35980.0,32950.0,59860.0
2023,FL,41-9021,Real Estate Brokers,4260.0,42.29,87970.0,30.47,63370.0,35670.0,151880.0
2023,FL,41-9022,Real Estate Sales Agents,28970.0,32.74,68100.0,26.42,54950.0,33490.0,103520.0
2023,FL,41-9031,Sales Engineers,2180.0,69.95,145490.0,53.34,110950.0,60330.0,218080.0
2023,FL,41-9041,Telemarketers,12890.0,17.16,35700.0,16.78,34910.0,23700.0,50990.0
2023,FL,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",900.0,20.25,42120.0,21.4,44520.0,23030.0,56770.0
2023,FL,41-9099,"Sales and Related Workers, All Other",4350.0,23.32,48500.0,18.96,39430.0,25720.0,80620.0
2023,FL,43-1011,First-Line Supervisors of Office and Administrative Support Workers,100420.0,32.03,66610.0,29.42,61200.0,39560.0,98810.0
2023,FL,43-2011,"Switchboard Operators, Including Answering Service",3490.0,16.28,33860.0,15.81,32870.0,28760.0,41820.0
2023,FL,43-3011,Bill and Account Collectors,17130.0,21.29,44280.0,20.55,42740.0,35470.0,53170.0
2023,FL,43-3021,Billing and Posting Clerks,26750.0,21.49,44700.0,20.46,42550.0,35790.0,57180.0
2023,FL,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",107950.0,22.98,47810.0,22.2,46170.0,31530.0,64880.0
2023,FL,43-3041,Gambling Cage Workers,430.0,18.44,38350.0,19.01,39540.0,28900.0,44800.0
2023,FL,43-3051,Payroll and Timekeeping Clerks,10850.0,24.51,50970.0,23.59,49060.0,35640.0,68000.0
2023,FL,43-3061,Procurement Clerks,3820.0,22.85,47520.0,21.54,44800.0,33660.0,61010.0
2023,FL,43-3071,Tellers,13730.0,19.39,40320.0,19.72,41020.0,31180.0,47510.0
2023,FL,43-3099,"Financial Clerks, All Other",3040.0,27.01,56180.0,23.74,49380.0,36720.0,77760.0
2023,FL,43-4011,Brokerage Clerks,3690.0,27.25,56680.0,26.4,54910.0,38770.0,74340.0
2023,FL,43-4021,Correspondence Clerks,60.0,18.21,37870.0,17.39,36160.0,35150.0,44580.0
2023,FL,43-4031,"Court, Municipal, and License Clerks",9450.0,21.74,45220.0,19.07,39660.0,32960.0,63510.0
2023,FL,43-4041,"Credit Authorizers, Checkers, and Clerks",620.0,22.8,47420.0,23.48,48830.0,34020.0,58670.0
2023,FL,43-4051,Customer Service Representatives,239440.0,19.64,40850.0,18.31,38080.0,29950.0,55610.0
2023,FL,43-4061,"Eligibility Interviewers, Government Programs",5550.0,18.8,39110.0,15.99,33260.0,27040.0,59820.0
2023,FL,43-4071,File Clerks,7050.0,19.21,39960.0,17.61,36620.0,27040.0,54430.0
2023,FL,43-4081,"Hotel, Motel, and Resort Desk Clerks",22280.0,15.53,32310.0,14.7,30580.0,27810.0,37930.0
2023,FL,43-4111,"Interviewers, Except Eligibility and Loan",8240.0,19.52,40600.0,18.58,38650.0,27820.0,56470.0
2023,FL,43-4121,"Library Assistants, Clerical",2460.0,16.04,33360.0,15.43,32100.0,24110.0,42420.0
2023,FL,43-4131,Loan Interviewers and Clerks,15970.0,23.51,48900.0,23.52,48920.0,32870.0,63190.0
2023,FL,43-4141,New Accounts Clerks,1070.0,22.6,47000.0,22.76,47340.0,37430.0,57530.0
2023,FL,43-4151,Order Clerks,7860.0,20.66,42980.0,19.51,40570.0,31410.0,59470.0
2023,FL,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",6060.0,21.81,45370.0,21.41,44530.0,33850.0,59340.0
2023,FL,43-4171,Receptionists and Information Clerks,69980.0,16.74,34820.0,16.54,34410.0,26640.0,45170.0
2023,FL,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,13340.0,21.74,45230.0,18.73,38960.0,31380.0,72600.0
2023,FL,43-4199,"Information and Record Clerks, All Other",10580.0,21.41,44530.0,19.71,40990.0,32010.0,59270.0
2023,FL,43-5011,Cargo and Freight Agents,8450.0,26.52,55170.0,23.9,49720.0,35340.0,84290.0
2023,FL,43-5021,Couriers and Messengers,5980.0,17.22,35820.0,17.12,35610.0,30300.0,42830.0
2023,FL,43-5031,Public Safety Telecommunicators,5800.0,25.04,52070.0,22.93,47700.0,36030.0,74810.0
2023,FL,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",14360.0,21.6,44920.0,19.27,40090.0,29890.0,64480.0
2023,FL,43-5041,"Meter Readers, Utilities",1000.0,22.93,47690.0,20.34,42300.0,31650.0,74040.0
2023,FL,43-5051,Postal Service Clerks,3880.0,28.7,59700.0,28.64,59570.0,41700.0,73150.0
2023,FL,43-5052,Postal Service Mail Carriers,20860.0,28.5,59280.0,27.08,56330.0,41250.0,75920.0
2023,FL,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",7490.0,26.83,55800.0,25.69,53440.0,41700.0,71840.0
2023,FL,43-5061,"Production, Planning, and Expediting Clerks",21800.0,25.65,53340.0,23.47,48820.0,34660.0,76830.0
2023,FL,43-5071,"Shipping, Receiving, and Inventory Clerks",46730.0,19.27,40080.0,17.96,37350.0,28890.0,54480.0
2023,FL,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2760.0,20.01,41620.0,19.98,41560.0,30840.0,50970.0
2023,FL,43-6011,Executive Secretaries and Executive Administrative Assistants,21850.0,33.37,69410.0,30.68,63820.0,40190.0,99250.0
2023,FL,43-6012,Legal Secretaries and Administrative Assistants,11950.0,25.68,53410.0,22.48,46760.0,34920.0,75660.0
2023,FL,43-6013,Medical Secretaries and Administrative Assistants,90320.0,19.3,40140.0,18.06,37560.0,31030.0,48760.0
2023,FL,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",98440.0,20.6,42860.0,19.51,40570.0,29550.0,58870.0
2023,FL,43-9021,Data Entry Keyers,12950.0,18.13,37700.0,17.69,36790.0,28900.0,47680.0
2023,FL,43-9022,Word Processors and Typists,1650.0,16.95,35250.0,15.73,32720.0,27040.0,47510.0
2023,FL,43-9031,Desktop Publishers,190.0,26.9,55960.0,25.8,53660.0,33150.0,78160.0
2023,FL,43-9041,Insurance Claims and Policy Processing Clerks,19810.0,22.72,47260.0,21.93,45610.0,35990.0,61500.0
2023,FL,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",3370.0,17.41,36210.0,17.01,35390.0,27460.0,45290.0
2023,FL,43-9061,"Office Clerks, General",192850.0,20.66,42980.0,18.91,39340.0,27880.0,61010.0
2023,FL,43-9071,"Office Machine Operators, Except Computer",2130.0,17.03,35420.0,16.87,35090.0,28050.0,44470.0
2023,FL,43-9081,Proofreaders and Copy Markers,260.0,20.75,43160.0,17.05,35460.0,26930.0,73600.0
2023,FL,43-9111,Statistical Assistants,150.0,22.24,46260.0,18.64,38780.0,32950.0,67030.0
2023,FL,43-9199,"Office and Administrative Support Workers, All Other",18720.0,21.17,44030.0,19.87,41340.0,29960.0,56260.0
2023,FL,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",1300.0,28.01,58270.0,26.72,55580.0,34580.0,88560.0
2023,FL,45-2011,Agricultural Inspectors,590.0,18.56,38610.0,16.28,33860.0,27180.0,57120.0
2023,FL,45-2041,"Graders and Sorters, Agricultural Products",1340.0,14.47,30090.0,13.81,28730.0,24190.0,37970.0
2023,FL,45-2091,Agricultural Equipment Operators,1100.0,17.56,36530.0,16.29,33890.0,27610.0,48980.0
2023,FL,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",10980.0,14.4,29960.0,13.71,28520.0,24170.0,36450.0
2023,FL,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",960.0,18.27,38000.0,16.75,34840.0,27040.0,55930.0
2023,FL,45-2099,"Agricultural Workers, All Other",250.0,20.35,42330.0,16.7,34740.0,22880.0,72040.0
2023,FL,45-4011,Forest and Conservation Workers,,21.44,44590.0,19.16,39850.0,36090.0,57630.0
2023,FL,45-4021,Fallers,70.0,23.89,49690.0,22.47,46740.0,42020.0,60770.0
2023,FL,45-4022,Logging Equipment Operators,930.0,22.88,47580.0,21.87,45500.0,30950.0,70110.0
2023,FL,45-4023,Log Graders and Scalers,40.0,18.02,37480.0,15.75,32760.0,29770.0,51260.0
2023,FL,45-4029,"Logging Workers, All Other",,20.56,42760.0,20.07,41740.0,35820.0,46460.0
2023,FL,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,61880.0,34.55,71870.0,30.98,64440.0,44990.0,101280.0
2023,FL,47-2011,Boilermakers,420.0,23.64,49160.0,24.25,50440.0,22880.0,67840.0
2023,FL,47-2021,Brickmasons and Blockmasons,4820.0,22.73,47280.0,22.94,47710.0,34540.0,60480.0
2023,FL,47-2022,Stonemasons,430.0,23.29,48450.0,23.6,49090.0,30990.0,65630.0
2023,FL,47-2031,Carpenters,49900.0,23.35,48570.0,22.85,47530.0,35450.0,62710.0
2023,FL,47-2041,Carpet Installers,1420.0,22.08,45920.0,21.71,45160.0,31620.0,62450.0
2023,FL,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",1460.0,23.8,49500.0,22.76,47330.0,35570.0,62460.0
2023,FL,47-2043,Floor Sanders and Finishers,270.0,20.33,42290.0,18.93,39380.0,30990.0,53270.0
2023,FL,47-2044,Tile and Stone Setters,4980.0,23.54,48970.0,22.52,46840.0,35090.0,62960.0
2023,FL,47-2051,Cement Masons and Concrete Finishers,15680.0,23.01,47850.0,22.46,46710.0,35700.0,62400.0
2023,FL,47-2053,Terrazzo Workers and Finishers,260.0,26.43,54980.0,23.38,48620.0,34580.0,70330.0
2023,FL,47-2061,Construction Laborers,69690.0,19.56,40680.0,18.38,38230.0,28780.0,51380.0
2023,FL,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",3240.0,21.3,44310.0,20.98,43640.0,34320.0,57430.0
2023,FL,47-2072,Pile Driver Operators,550.0,23.79,49490.0,24.14,50210.0,36880.0,59330.0
2023,FL,47-2073,Operating Engineers and Other Construction Equipment Operators,27540.0,27.68,57570.0,22.72,47260.0,35830.0,85010.0
2023,FL,47-2081,Drywall and Ceiling Tile Installers,5450.0,20.77,43190.0,22.11,45990.0,24960.0,56830.0
2023,FL,47-2111,Electricians,46690.0,25.18,52380.0,24.1,50120.0,37490.0,64660.0
2023,FL,47-2121,Glaziers,4370.0,22.26,46290.0,22.16,46090.0,30550.0,60230.0
2023,FL,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2030.0,21.55,44830.0,21.82,45390.0,30640.0,58200.0
2023,FL,47-2132,"Insulation Workers, Mechanical",550.0,22.32,46430.0,22.98,47790.0,34720.0,57770.0
2023,FL,47-2141,"Painters, Construction and Maintenance",19930.0,20.7,43060.0,18.93,39380.0,33260.0,56230.0
2023,FL,47-2142,Paperhangers,120.0,19.83,41250.0,19.02,39560.0,31170.0,48760.0
2023,FL,47-2151,Pipelayers,3750.0,21.19,44080.0,21.01,43700.0,34580.0,54390.0
2023,FL,47-2152,"Plumbers, Pipefitters, and Steamfitters",28750.0,24.92,51830.0,23.69,49280.0,36050.0,64610.0
2023,FL,47-2161,Plasterers and Stucco Masons,3040.0,23.01,47850.0,22.21,46200.0,29550.0,80480.0
2023,FL,47-2171,Reinforcing Iron and Rebar Workers,630.0,23.26,48390.0,22.26,46300.0,37980.0,62720.0
2023,FL,47-2181,Roofers,25190.0,22.61,47030.0,22.42,46640.0,30120.0,61480.0
2023,FL,47-2211,Sheet Metal Workers,8100.0,22.99,47820.0,22.11,45990.0,35850.0,64000.0
2023,FL,47-2221,Structural Iron and Steel Workers,2350.0,24.71,51390.0,23.89,49690.0,36000.0,70500.0
2023,FL,47-2231,Solar Photovoltaic Installers,1690.0,23.38,48630.0,22.76,47350.0,38950.0,62460.0
2023,FL,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1130.0,18.99,39490.0,18.29,38040.0,25120.0,51950.0
2023,FL,47-3012,Helpers--Carpenters,2730.0,19.02,39550.0,17.94,37320.0,29710.0,48940.0
2023,FL,47-3013,Helpers--Electricians,8900.0,17.85,37120.0,17.64,36700.0,29920.0,45750.0
2023,FL,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1170.0,15.65,32550.0,15.33,31880.0,27560.0,36440.0
2023,FL,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",5490.0,18.88,39280.0,18.05,37530.0,31480.0,48630.0
2023,FL,47-3016,Helpers--Roofers,750.0,18.86,39230.0,18.65,38800.0,32180.0,47160.0
2023,FL,47-3019,"Helpers, Construction Trades, All Other",2790.0,18.51,38500.0,17.88,37190.0,28610.0,50370.0
2023,FL,47-4011,Construction and Building Inspectors,12050.0,31.8,66130.0,29.68,61730.0,42910.0,91580.0
2023,FL,47-4021,Elevator and Escalator Installers and Repairers,2350.0,41.86,87070.0,47.36,98510.0,51030.0,116590.0
2023,FL,47-4031,Fence Erectors,1760.0,23.26,48380.0,22.07,45900.0,32160.0,64260.0
2023,FL,47-4041,Hazardous Materials Removal Workers,2190.0,20.93,43540.0,18.8,39100.0,33700.0,60430.0
2023,FL,47-4051,Highway Maintenance Workers,1640.0,18.93,39380.0,17.83,37080.0,29150.0,51270.0
2023,FL,47-4061,Rail-Track Laying and Maintenance Equipment Operators,340.0,28.62,59520.0,30.66,63770.0,46140.0,71320.0
2023,FL,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,1390.0,23.78,49450.0,22.33,46450.0,34240.0,74060.0
2023,FL,47-4090,Miscellaneous Construction and Related Workers,2870.0,22.36,46520.0,22.75,47320.0,32290.0,61110.0
2023,FL,47-5012,"Rotary Drill Operators, Oil and Gas",90.0,28.32,58910.0,27.89,58010.0,39770.0,78100.0
2023,FL,47-5013,"Service Unit Operators, Oil and Gas",50.0,25.88,53820.0,21.32,44350.0,39390.0,93040.0
2023,FL,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",1990.0,24.12,50180.0,22.94,47700.0,36710.0,65890.0
